1,0.000004
2,0.000004
3,0.000005
4,0.000007
5,0.000009
6,0.000011
7,0.000014
8,0.000016
9,0.000019
10,0.000022
11,0.000025
12,0.000029
13,0.000031
14,0.000036
15,0.000039
16,0.000044
17,0.000049
18,0.000054
19,0.000059
20,0.000063
21,0.000068
22,0.000075
23,0.000081
24,0.000086
25,0.000090
26,0.000099
27,0.000104
28,0.000111
29,0.000117
30,0.000126
31,0.000138
32,0.000139
33,0.000146
34,0.000155
35,0.000161
36,0.000183
37,0.000187
38,0.000205
39,0.000212
40,0.000226
41,0.000364
42,0.000385
43,0.000298
44,0.000338
45,0.000264
46,0.000365
47,0.000286
48,0.000298
49,0.000316
50,0.000336
51,0.000337
52,0.000343
53,0.000353
54,0.000377
55,0.000378
56,0.000392
57,0.000403
58,0.000442
59,0.000405
60,0.000421
61,0.000431
62,0.000446
63,0.000461
64,0.000476
65,0.000488
66,0.000539
67,0.000516
68,0.000543
69,0.000538
70,0.000556
71,0.000578
72,0.000589
73,0.000598
74,0.000615
75,0.000628
76,0.000651
77,0.000661
78,0.000678
79,0.000693
80,0.000716
81,0.000720
82,0.000749
83,0.000756
84,0.000776
85,0.000791
86,0.000818
87,0.000827
88,0.000849
89,0.000864
90,0.000887
91,0.000877
92,0.000878
93,0.000890
94,0.000918
95,0.000927
96,0.000951
97,0.000969
98,0.000986
99,0.001005
100,0.001031
101,0.001049
102,0.001066
103,0.001087
104,0.001107
105,0.001123
106,0.001153
107,0.001171
108,0.001250
109,0.001262
110,0.001296
111,0.001318
112,0.001272
113,0.001286
114,0.001311
115,0.001334
116,0.001362
117,0.001373
118,0.001417
119,0.001431
120,0.001457
121,0.001471
122,0.001496
123,0.001524
124,0.001550
125,0.001568
126,0.001590
127,0.001618
128,0.001634
129,0.001665
130,0.001783
131,0.001796
132,0.001838
133,0.001854
134,0.001895
135,0.001906
136,0.001926
137,0.001959
138,0.002097
139,0.002128
140,0.002172
141,0.002214
142,0.002209
143,0.002240
144,0.002351
145,0.002448
146,0.002481
147,0.002508
148,0.002557
149,0.002575
150,0.002600
151,0.002488
152,0.002516
153,0.002466
154,0.002445
155,0.002472
156,0.002530
157,0.002531
158,0.002443
159,0.002471
160,0.002505
161,0.002424
162,0.002571
163,0.002590
164,0.002639
165,0.002659
166,0.002692
167,0.002711
168,0.002749
169,0.002789
170,0.002813
171,0.002847
172,0.002874
173,0.002908
174,0.002949
175,0.002976
176,0.003170
177,0.003195
178,0.003237
179,0.003275
180,0.003390
181,0.003536
182,0.003561
183,0.003606
184,0.003469
185,0.003496
186,0.003536
187,0.003569
188,0.003601
189,0.003632
190,0.003676
191,0.003573
192,0.003545
193,0.003588
194,0.003609
195,0.003502
196,0.003536
197,0.003681
198,0.003778
199,0.003823
200,0.003860
201,0.003900
202,0.003937
203,0.003972
204,0.004014
205,0.004428
206,0.004541
207,0.004578
208,0.004608
209,0.004507
210,0.004467
211,0.004492
212,0.004551
213,0.004350
214,0.004494
215,0.004672
216,0.004712
217,0.004752
218,0.004570
219,0.004593
220,0.004653
221,0.004678
222,0.004726
223,0.004758
224,0.004956
225,0.005100
226,0.005005
227,0.004920
228,0.004965
229,0.004997
230,0.004834
231,0.005098
232,0.005157
233,0.005170
234,0.005252
235,0.005594
236,0.005610
237,0.005660
238,0.005544
239,0.005437
240,0.005615
241,0.005840
242,0.005587
243,0.005929
244,0.005989
245,0.005710
246,0.005771
247,0.005804
248,0.005878
249,0.006033
250,0.006264
251,0.006329
252,0.006176
253,0.006092
254,0.006143
255,0.006520
256,0.006549
257,0.006454
258,0.006671
259,0.006720
260,0.006762
261,0.006814
262,0.006864
263,0.006925
264,0.006960
265,0.007035
266,0.007087
267,0.007394
268,0.007554
269,0.007457
270,0.007332
271,0.007650
272,0.007475
273,0.007572
274,0.007887
275,0.007533
276,0.007579
277,0.007623
278,0.007690
279,0.007777
280,0.007402
281,0.007457
282,0.007530
283,0.007566
284,0.007709
285,0.008364
286,0.008605
287,0.008842
288,0.008596
289,0.008384
290,0.008362
291,0.008435
292,0.008502
293,0.008649
294,0.008768
295,0.008652
296,0.008730
297,0.008502
298,0.008398
299,0.008435
300,0.008918
301,0.009516
302,0.009506
303,0.009263
304,0.009690
305,0.009250
306,0.009141
307,0.009373
308,0.008952
309,0.009018
310,0.009563
311,0.009531
312,0.009215
313,0.009254
314,0.009981
315,0.011082
316,0.010524
317,0.010525
318,0.010523
319,0.009602
320,0.009212
321,0.009708
322,0.010268
323,0.010492
324,0.010405
325,0.010059
326,0.010544
327,0.010074
328,0.010134
329,0.011355
330,0.011418
331,0.010872
332,0.010376
333,0.010376
334,0.010638
335,0.010584
336,0.011196
337,0.011272
338,0.011168
339,0.010968
340,0.010919
341,0.010958
342,0.010853
343,0.011071
344,0.011795
345,0.011803
346,0.011404
347,0.010985
348,0.011407
349,0.011077
350,0.011577
351,0.011641
352,0.012205
353,0.011240
354,0.012364
355,0.012654
356,0.012632
357,0.012754
358,0.012083
359,0.012187
360,0.012828
361,0.013688
362,0.012986
363,0.012457
364,0.012462
365,0.013230
366,0.014218
367,0.014050
368,0.013413
369,0.013373
370,0.013624
371,0.014814
372,0.013905
373,0.013831
374,0.013577
375,0.013740
376,0.013919
377,0.013139
378,0.012872
379,0.014331
380,0.014359
381,0.014460
